Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
261	263	0	1000
261.05	263.05	0	1000
261.1	263.1	0	1000
261.15	263.15	0	1000
261.2	263.2	0	1000
261.25	263.25	0	1000
261.3	263.3	0	1000
261.35	263.35	0	1000
261.4	263.4	0	1000
261.45	263.45	0	1000
261.5	263.5	0	1000
261.55	263.55	0	1000
261.6	263.6	0	1000
261.65	263.65	0	1000
261.7	263.7	0	1000
261.75	263.75	0	1000
261.8	263.8	0	1000
261.85	263.85	0	1000
261.9	263.9	0	1000
261.95	263.95	0	1000
262	264	0	1000
262.05	264.05	0	1000
262.1	264.1	0	1000
262.15	264.15	0	1000
262.2	264.2	0	1000
262.25	264.25	0	1000
262.3	264.3	0	1000
262.35	264.35	0	1000
262.4	264.4	0	1000
262.45	264.45	0	1000
262.5	264.5	0	1000
262.55	264.55	0	1000
262.6	264.6	0	1000
262.65	264.65	0	1000
262.7	264.7	0	1000
262.75	264.75	0	1000
262.8	264.8	0	1000
262.85	264.85	0	1000
262.9	264.9	0	1000
262.95	264.95	0	1000
263	265	0	1000
263.05	265.05	0	1000
263.1	265.1	0	1000
263.2	265.2	0	1000
263.3	265.3	0	1000
263.35	265.35	0	1000
263.4	265.4	0	1000
263.45	265.45	0	1000
263.5	265.5	0	1000
263.55	265.55	0	1000
263.6	265.6	0	1000
263.65	265.65	0	1000
263.7	265.7	0	1000
263.75	265.75	0	1000
263.8	265.8	0	1000
263.85	265.85	0	1000
263.9	265.9	0	1000
263.95	265.95	0	1000
264	266	0	1000
264.05	266.05	0	1000
264.1	266.1	0	1000
264.15	266.15	0	1000
264.2	266.2	0	1000
264.25	266.25	0	1000
264.3	266.3	0	1000
264.35	266.35	0	1000
264.4	266.4	0	1000
264.45	266.45	0	1000
264.5	266.5	0	1000
264.55	266.55	0	1000
264.6	266.6	0	1000
264.65	266.65	0	1000
264.7	266.7	0	1000
264.75	266.75	0	1000
264.8	266.8	0	1000
264.85	266.85	0	1000
264.9	266.9	0	1000
264.95	266.95	0	1000
265	267	0	1000
265.05	267.05	0	1000
265.1	267.1	0	1000
265.15	267.15	0	1000
265.2	267.2	0	1000
265.25	267.25	0	1000
265.3	267.3	0	1000
265.4	267.4	0	1000
265.45	267.45	0	1000
265.5	267.5	0	1000
265.6	267.6	0	1000
265.65	267.65	0	1000
265.7	267.7	0	1000
265.75	267.75	0	1000
265.85	267.85	0	1000
266	268	0	1000
266.05	268.05	0	1000
266.1	268.1	0	1000
266.15	268.15	0	1000
266.2	268.2	0	1000
266.3	268.3	0	1000
266.4	268.4	0	1000
266.75	268.75	0	1000
266.85	268.85	0	1000
266.9	268.9	0	1000
267	269	0	1000
267.25	269.25	0	1000
267.35	269.35	0	1000
267.45	269.45	0	1000
267.5	269.5	0	1000
267.65	269.65	0	1000
267.75	269.75	0	1000
267.9	269.9	0	1000
267.95	269.95	0	1000
268	270	0	1000
268.15	270.15	0	1000
268.2	270.2	0	1000
268.3	270.3	0	1000
268.35	270.35	0	1000
268.45	270.45	0	1000
268.5	270.5	0	1000
268.6	270.6	0	1000
268.7	270.7	0	1000
268.75	270.75	0	1000
268.85	270.85	0	1000
269.35	271.35	0	1000
269.4	271.4	0	1000
269.45	271.45	0	1000
269.5	271.5	0	1000
269.55	271.55	0	1000
269.6	271.6	0	1000
269.65	271.65	0	1000
269.75	271.75	0	1000
269.8	271.8	0	1000
269.9	271.9	0	1000
270	272	0	1000
270.2	272.2	0	1000
270.6	272.6	0	1000
270.75	272.75	0	1000
270.8	272.8	0	1000
270.9	272.9	0	1000
270.95	272.95	0	1000
271.05	273.05	0	1000
271.15	273.15	0	1000
271.25	273.25	0	1000
271.5	273.5	0	1000
271.7	273.7	0	1000
271.75	273.75	0	1000
271.8	273.8	0	1000
271.85	273.85	0	1000
271.9	273.9	0	1000
271.95	273.95	0	1000
272	274	0	1000
272.1	274.1	0	1000
272.15	274.15	0	1000
272.2	274.2	0	1000
272.25	274.25	0	1000
272.3	274.3	0	1000
272.35	274.35	0	1000
272.4	274.4	0	1000
272.5	274.5	0	1000
272.55	274.55	0	1000
272.65	274.65	0	1000
272.7	274.7	0	1000
272.75	274.75	0	1000
272.8	274.8	0	1000
272.9	274.9	0	1000
272.95	274.95	0	1000
273	275	0	1000
273.05	275.05	0	1000
273.1	275.1	0	1000
273.15	275.15	0	1000
273.2	275.2	0	1000
273.25	275.25	0	1000
273.3	275.3	0	1000
273.35	275.35	0	1000
273.4	275.4	0	1000
273.45	275.45	0	1000
273.5	275.5	0	1000
273.55	275.55	0	1000
273.6	275.6	0	1000
273.65	275.65	0	1000
273.7	275.7	0	1000
273.75	275.75	0	1000
273.8	275.8	0	1000
273.85	275.85	0	1000
273.9	275.9	0	1000
273.95	275.95	0	1000
274	276	0	1000
274.05	276.05	0	1000
274.1	276.1	0	1000
274.15	276.15	0	1000
274.25	276.25	0	1000
274.3	276.3	0	1000
274.4	276.4	0	1000
274.45	276.45	0	1000
274.5	276.5	0	1000
274.55	276.55	0	1000
274.65	276.65	0	1000
274.85	276.85	0	1000
274.95	276.95	0	1000
275.05	277.05	0	1000
275.15	277.15	0	1000
275.2	277.2	0	1000
275.3	277.3	0	1000
275.4	277.4	0	1000
275.45	277.45	0	1000
275.5	277.5	0	1000
275.55	277.55	0	1000
275.65	277.65	0	1000
275.7	277.7	0	1000
275.75	277.75	0	1000
275.8	277.8	0	1000
275.85	277.85	0	1000
275.95	277.95	0	1000
276	278	0	1000
276.05	278.05	0	1000
276.2	278.2	0	1000
276.25	278.25	0	1000
276.4	278.4	0	1000
276.55	278.55	0	1000
276.6	278.6	0	1000
276.65	278.65	0	1000
276.75	278.75	0	1000
276.8	278.8	0	1000
276.9	278.9	0	1000
276.95	278.95	0	1000
277	279	0	1000
277.1	279.1	0	1000
277.3	279.3	0	1000
277.4	279.4	0	1000
277.45	279.45	0	1000
277.55	279.55	0	1000
277.65	279.65	0	1000
277.75	279.75	0	1000
277.8	279.8	0	1000
277.85	279.85	0	1000
277.9	279.9	0	1000
278.1	280.1	0	1000
278.15	280.15	0	1000
278.2	280.2	0	1000
278.25	280.25	0	1000
278.3	280.3	0	1000
278.5	280.5	0	1000
278.6	280.6	0	1000
278.65	280.65	0	1000
278.75	280.75	0	1000
278.8	280.8	0	1000
278.85	280.85	0	1000
278.9	280.9	0	1000
279.15	281.15	0	1000
279.35	281.35	0	1000
279.45	281.45	0	1000
279.5	281.5	0	1000
279.6	281.6	0	1000
279.65	281.65	0	1000
279.75	281.75	0	1000
279.85	281.85	0	1000
279.95	281.95	0	1000
280	282	0	1000
280.05	282.05	0	1000
280.1	282.1	0	1000
280.15	282.15	0	1000
280.25	282.25	0	1000
280.3	282.3	0	1000
280.35	282.35	0	1000
280.4	282.4	0	1000
280.45	282.45	0	1000
280.55	282.55	0	1000
280.6	282.6	0	1000
280.7	282.7	0	1000
280.75	282.75	0	1000
280.8	282.8	0	1000
280.9	282.9	0	1000
280.95	282.95	0	1000
281	283	0	1000
281.05	283.05	0	1000
281.1	283.1	0	1000
281.15	283.15	0	1000
281.2	283.2	0	1000
281.25	283.25	0	1000
281.35	283.35	0	1000
281.45	283.45	0	1000
281.5	283.5	0	1000
281.55	283.55	0	1000
281.6	283.6	0	1000
281.65	283.65	0	1000
281.7	283.7	0	1000
281.75	283.75	0	1000
281.8	283.8	0	1000
281.85	283.85	0	1000
281.9	283.9	0	1000
281.95	283.95	0	1000
282	284	0	1000
282.05	284.05	0	1000
282.1	284.1	0	1000
282.15	284.15	0	1000
282.2	284.2	0	1000
282.3	284.3	0	1000
282.35	284.35	0	1000
282.4	284.4	0	1000
282.45	284.45	0	1000
282.5	284.5	0	1000
282.55	284.55	0	1000
282.6	284.6	0	1000
282.65	284.65	0	1000
282.7	284.7	0	1000
282.75	284.75	0	1000
282.8	284.8	0	1000
282.85	284.85	0	1000
282.9	284.9	0	1000
282.95	284.95	0	1000
283	285	0	1000
283.05	285.05	0	1000
283.1	285.1	0	1000
283.15	285.15	0	1000
283.2	285.2	0	1000
283.25	285.25	0	1000
283.3	285.3	0	1000
283.35	285.35	0	1000
283.4	285.4	0	1000
283.45	285.45	0	1000
283.5	285.5	0	1000
283.55	285.55	0	1000
283.6	285.6	0	1000
283.65	285.65	0	1000
283.7	285.7	0	1000
283.75	285.75	0	1000
283.8	285.8	0	1000
283.85	285.85	0	1000
283.9	285.9	0	1000
284.1	286.1	0	1000
284.2	286.2	0	1000
284.25	286.25	0	1000
284.3	286.3	0	1000
284.35	286.35	0	1000
284.45	286.45	0	1000
284.5	286.5	0	1000
284.55	286.55	0	1000
284.6	286.6	0	1000
284.65	286.65	0	1000
284.75	286.75	0	1000
284.8	286.8	0	1000
284.95	286.95	0	1000
285	287	0	1000
285.05	287.05	0	1000
285.1	287.1	0	1000
285.15	287.15	0	1000
285.2	287.2	0	1000
285.25	287.25	0	1000
285.3	287.3	0	1000
285.4	287.4	0	1000
285.5	287.5	0	1000
285.55	287.55	0	1000
285.6	287.6	0	1000
285.7	287.7	0	1000
285.75	287.75	0	1000
285.8	287.8	0	1000
285.9	287.9	0	1000
285.95	287.95	0	1000
286	288	0	1000
286.05	288.05	0	1000
286.1	288.1	0	1000
286.15	288.15	0	1000
286.2	288.2	0	1000
286.3	288.3	0	1000
286.4	288.4	0	1000
286.45	288.45	0	1000
286.55	288.55	0	1000
286.65	288.65	0	1000
286.7	288.7	0	1000
286.75	288.75	0	1000
286.8	288.8	0	1000
286.9	288.9	0	1000
287.4	289.4	0	1000
287.85	289.85	0	1000
287.9	289.9	0	1000
288.05	290.05	0	1000
288.15	290.15	0	1000
288.2	290.2	0	1000
288.25	290.25	0	1000
288.3	290.3	0	1000
288.35	290.35	0	1000
288.4	290.4	0	1000
288.6	290.6	0	1000
288.65	290.65	0	1000
288.75	290.75	0	1000
289.05	291.05	0	1000
289.45	291.45	0	1000
289.75	291.75	0	1000
289.85	291.85	0	1000
290	292	0	1000
291.1	293.1	0	1000
291.25	293.25	0	1000
291.4	293.4	0	1000
291.6	293.6	0	1000
291.65	293.65	0	1000
291.7	293.7	0	1000
291.85	293.85	0	1000
291.9	293.9	0	1000
292	294	0	1000
292.2	294.2	0	1000
292.25	294.25	0	1000
292.35	294.35	0	1000
292.4	294.4	0	1000
292.45	294.45	0	1000
292.5	294.5	0	1000
292.6	294.6	0	1000
292.65	294.65	0	1000
292.8	294.8	0	1000
292.9	294.9	0	1000
292.95	294.95	0	1000
293.35	295.35	0	1000
293.5	295.5	0	1000
294.9	296.9	0	1000
295.05	297.05	0	1000
295.65	297.65	0	1000
295.8	297.8	0	1000
295.85	297.85	0	1000
295.9	297.9	0	1000
295.95	297.95	0	1000
296	298	0	1000
296.05	298.05	0	1000
296.15	298.15	0	1000
296.2	298.2	0	1000
296.3	298.3	0	1000
296.4	298.4	0	1000
296.7	298.7	0	1000
297	299	0	1000
297.1	299.1	0	1000
297.25	299.25	0	1000
297.35	299.35	0	1000
297.4	299.4	0	1000
297.6	299.6	0	1000
297.7	299.7	0	1000
297.75	299.75	0	1000
297.85	299.85	0	1000
298.2	300.2	0	1000
298.75	300.75	0	1000
298.85	300.85	0	1000
298.9	300.9	0	1000
298.95	300.95	0	1000
299	301	0	1000
299.2	301.2	0	1000
299.25	301.25	0	1000
299.35	301.35	0	1000
299.4	301.4	0	1000
299.45	301.45	0	1000
299.55	301.55	0	1000
299.6	301.6	0	1000
299.65	301.65	0	1000
299.7	301.7	0	1000
299.75	301.75	0	1000
300.1	302.1	0	1000
300.15	302.15	0	1000
300.2	302.2	0	1000
300.25	302.25	0	1000
300.3	302.3	0	1000
300.35	302.35	0	1000
300.4	302.4	0	1000
300.45	302.45	0	1000
300.5	302.5	0	1000
300.55	302.55	0	1000
300.6	302.6	0	1000
300.65	302.65	0	1000
300.8	302.8	0	1000
300.85	302.85	0	1000
301.05	303.05	0	1000
301.1	303.1	0	1000
301.15	303.15	0	1000
301.25	303.25	0	1000
301.3	303.3	0	1000
301.35	303.35	0	1000
301.4	303.4	0	1000
301.45	303.45	0	1000
301.55	303.55	0	1000
301.6	303.6	0	1000
301.65	303.65	0	1000
301.7	303.7	0	1000
301.8	303.8	0	1000
301.85	303.85	0	1000
301.9	303.9	0	1000
302	304	0	1000
302.1	304.1	0	1000
303	305	0	1000
303.05	305.05	0	1000
303.1	305.1	0	1000
303.15	305.15	0	1000
303.25	305.25	0	1000
303.35	305.35	0	1000
303.5	305.5	0	1000
303.6	305.6	0	1000
303.85	305.85	0	1000
303.95	305.95	0	1000
304.05	306.05	0	1000
304.1	306.1	0	1000
305.8	307.8	0	1000
305.95	307.95	0	1000
306.4	308.4	0	1000
306.5	308.5	0	1000
307.25	309.25	0	1000
307.3	309.3	0	1000
307.35	309.35	0	1000
307.65	309.65	0	1000
307.7	309.7	0	1000
307.75	309.75	0	1000
307.8	309.8	0	1000
307.85	309.85	0	1000
307.9	309.9	0	1000
308	310	0	1000
308.05	310.05	0	1000
308.15	310.15	0	1000
308.2	310.2	0	1000
308.25	310.25	0	1000
308.3	310.3	0	1000
308.35	310.35	0	1000
308.4	310.4	0	1000
308.45	310.45	0	1000
308.5	310.5	0	1000
308.55	310.55	0	1000
308.6	310.6	0	1000
308.65	310.65	0	1000
308.7	310.7	0	1000
308.8	310.8	0	1000
308.85	310.85	0	1000
308.9	310.9	0	1000
309	311	0	1000
309.05	311.05	0	1000
309.1	311.1	0	1000
309.15	311.15	0	1000
309.2	311.2	0	1000
309.3	311.3	0	1000
309.35	311.35	0	1000
309.4	311.4	0	1000
309.45	311.45	0	1000
309.5	311.5	0	1000
309.55	311.55	0	1000
309.6	311.6	0	1000
309.65	311.65	0	1000
309.7	311.7	0	1000
309.75	311.75	0	1000
309.8	311.8	0	1000
309.85	311.85	0	1000
310	312	0	1000
310.05	312.05	0	1000
310.15	312.15	0	1000
310.2	312.2	0	1000
310.25	312.25	0	1000
310.3	312.3	0	1000
310.35	312.35	0	1000
310.45	312.45	0	1000
310.5	312.5	0	1000
310.65	312.65	0	1000
310.7	312.7	0	1000
310.75	312.75	0	1000
310.9	312.9	0	1000
310.95	312.95	0	1000
311.05	313.05	0	1000
311.1	313.1	0	1000
311.15	313.15	0	1000
311.2	313.2	0	1000
311.25	313.25	0	1000
311.35	313.35	0	1000
311.4	313.4	0	1000
311.45	313.45	0	1000
311.5	313.5	0	1000
311.55	313.55	0	1000
311.6	313.6	0	1000
311.65	313.65	0	1000
311.9	313.9	0	1000
311.95	313.95	0	1000
312	314	0	1000
312.05	314.05	0	1000
312.1	314.1	0	1000
312.2	314.2	0	1000
312.25	314.25	0	1000
312.3	314.3	0	1000
312.35	314.35	0	1000
312.4	314.4	0	1000
312.45	314.45	0	1000
312.5	314.5	0	1000
312.55	314.55	0	1000
312.6	314.6	0	1000
312.65	314.65	0	1000
312.7	314.7	0	1000
312.75	314.75	0	1000
312.8	314.8	0	1000
312.85	314.85	0	1000
312.9	314.9	0	1000
312.95	314.95	0	1000
313.05	315.05	0	1000
313.1	315.1	0	1000
313.15	315.15	0	1000
313.25	315.25	0	1000
313.3	315.3	0	1000
313.35	315.35	0	1000
313.45	315.45	0	1000
313.5	315.5	0	1000
313.55	315.55	0	1000
313.7	315.7	0	1000
313.75	315.75	0	1000
313.85	315.85	0	1000
313.9	315.9	0	1000
314	316	0	1000
314.05	316.05	0	1000
314.15	316.15	0	1000
314.25	316.25	0	1000
314.4	316.4	0	1000
314.45	316.45	0	1000
314.5	316.5	0	1000
314.55	316.55	0	1000
314.65	316.65	0	1000
314.7	316.7	0	1000
314.75	316.75	0	1000
314.8	316.8	0	1000
314.85	316.85	0	1000
314.9	316.9	0	1000
314.95	316.95	0	1000
315	317	0	1000
315.05	317.05	0	1000
315.25	317.25	0	1000
315.3	317.3	0	1000
315.4	317.4	0	1000
315.5	317.5	0	1000
315.6	317.6	0	1000
315.65	317.65	0	1000
315.9	317.9	0	1000
316.3	318.3	0	1000
316.8	318.8	0	1000
317.4	319.4	0	1000
317.8	319.8	0	1000
317.85	319.85	0	1000
317.95	319.95	0	1000
318.15	320.15	0	1000
318.2	320.2	0	1000
318.25	320.25	0	1000
318.3	320.3	0	1000
318.35	320.35	0	1000
318.4	320.4	0	1000
318.5	320.5	0	1000
318.55	320.55	0	1000
318.65	320.65	0	1000
318.7	320.7	0	1000
318.75	320.75	0	1000
318.8	320.8	0	1000
318.85	320.85	0	1000
318.9	320.9	0	1000
318.95	320.95	0	1000
319	321	0	1000
319.05	321.05	0	1000
319.1	321.1	0	1000
319.15	321.15	0	1000
319.2	321.2	0	1000
319.25	321.25	0	1000
319.35	321.35	0	1000
319.4	321.4	0	1000
319.45	321.45	0	1000
319.5	321.5	0	1000
319.55	321.55	0	1000
319.6	321.6	0	1000
319.65	321.65	0	1000
319.7	321.7	0	1000
319.75	321.75	0	1000
319.8	321.8	0	1000
319.85	321.85	0	1000
319.9	321.9	0	1000
319.95	321.95	0	1000
320	322	0	1000
320.05	322.05	0	1000
320.1	322.1	0	1000
320.15	322.15	0	1000
320.2	322.2	0	1000
320.25	322.25	0	1000
320.3	322.3	0	1000
320.35	322.35	0	1000
320.5	322.5	0	1000
320.55	322.55	0	1000
320.6	322.6	0	1000
320.65	322.65	0	1000
320.7	322.7	0	1000
320.75	322.75	0	1000
320.8	322.8	0	1000
320.85	322.85	0	1000
320.95	322.95	0	1000
321	323	0	1000
321.05	323.05	0	1000
321.1	323.1	0	1000
321.15	323.15	0	1000
321.2	323.2	0	1000
321.3	323.3	0	1000
321.35	323.35	0	1000
321.4	323.4	0	1000
321.45	323.45	0	1000
321.5	323.5	0	1000
321.55	323.55	0	1000
321.6	323.6	0	1000
321.65	323.65	0	1000
321.7	323.7	0	1000
321.75	323.75	0	1000
321.8	323.8	0	1000
321.85	323.85	0	1000
321.95	323.95	0	1000
322	324	0	1000
322.1	324.1	0	1000
322.15	324.15	0	1000
322.2	324.2	0	1000
322.3	324.3	0	1000
322.35	324.35	0	1000
322.45	324.45	0	1000
322.5	324.5	0	1000
322.55	324.55	0	1000
322.6	324.6	0	1000
322.65	324.65	0	1000
322.7	324.7	0	1000
322.75	324.75	0	1000
322.8	324.8	0	1000
322.85	324.85	0	1000
322.9	324.9	0	1000
322.95	324.95	0	1000
323	325	0	1000
323.05	325.05	0	1000
323.1	325.1	0	1000
323.15	325.15	0	1000
323.25	325.25	0	1000
323.3	325.3	0	1000
323.35	325.35	0	1000
323.4	325.4	0	1000
323.45	325.45	0	1000
323.5	325.5	0	1000
323.55	325.55	0	1000
323.6	325.6	0	1000
323.65	325.65	0	1000
323.7	325.7	0	1000
323.75	325.75	0	1000
323.8	325.8	0	1000
323.85	325.85	0	1000
323.9	325.9	0	1000
323.95	325.95	0	1000
324	326	0	1000
324.05	326.05	0	1000
324.1	326.1	0	1000
324.15	326.15	0	1000
324.2	326.2	0	1000
324.25	326.25	0	1000
324.3	326.3	0	1000
324.35	326.35	0	1000
324.4	326.4	0	1000
324.45	326.45	0	1000
324.5	326.5	0	1000
324.55	326.55	0	1000
324.6	326.6	0	1000
324.65	326.65	0	1000
324.7	326.7	0	1000
324.75	326.75	0	1000
324.8	326.8	0	1000
324.85	326.85	0	1000
324.9	326.9	0	1000
324.95	326.95	0	1000
325	327	0	1000
325.05	327.05	0	1000
325.1	327.1	0	1000
325.15	327.15	0	1000
325.2	327.2	0	1000
325.25	327.25	0	1000
325.3	327.3	0	1000
325.35	327.35	0	1000
325.4	327.4	0	1000
325.45	327.45	0	1000
325.5	327.5	0	1000
325.55	327.55	0	1000
325.6	327.6	0	1000
325.65	327.65	0	1000
325.7	327.7	0	1000
325.75	327.75	0	1000
325.8	327.8	0	1000
325.85	327.85	0	1000
325.9	327.9	0	1000
325.95	327.95	0	1000
326	328	0	1000
326.05	328.05	0	1000
326.1	328.1	0	1000
326.15	328.15	0	1000
326.2	328.2	0	1000
326.25	328.25	0	1000
326.3	328.3	0	1000
326.35	328.35	0	1000
326.4	328.4	0	1000
326.45	328.45	0	1000
326.5	328.5	0	1000
326.55	328.55	0	1000
326.6	328.6	0	1000
326.65	328.65	0	1000
326.7	328.7	0	1000
326.75	328.75	0	1000
326.8	328.8	0	1000
326.85	328.85	0	1000
326.9	328.9	0	1000
326.95	328.95	0	1000
327	329	0	1000
327.05	329.05	0	1000
327.1	329.1	0	1000
327.15	329.15	0	1000
327.2	329.2	0	1000
327.25	329.25	0	1000
327.3	329.3	0	1000
327.35	329.35	0	1000
327.4	329.4	0	1000
327.45	329.45	0	1000
327.5	329.5	0	1000
327.55	329.55	0	1000
327.6	329.6	0	1000
327.65	329.65	0	1000
327.7	329.7	0	1000
327.75	329.75	0	1000
327.8	329.8	0	1000
327.85	329.85	0	1000
327.9	329.9	0	1000
327.95	329.95	0	1000
328	330	0	1000
328.05	330.05	0	1000
328.1	330.1	0	1000
328.15	330.15	0	1000
328.2	330.2	0	1000
328.25	330.25	0	1000
328.3	330.3	0	1000
328.35	330.35	0	1000
328.4	330.4	0	1000
328.55	330.55	0	1000
328.65	330.65	0	1000
328.75	330.75	0	1000
328.85	330.85	0	1000
328.9	330.9	0	1000
329	331	0	1000
329.05	331.05	0	1000
329.15	331.15	0	1000
329.3	331.3	0	1000
329.45	331.45	0	1000
329.5	331.5	0	1000
329.55	331.55	0	1000
329.65	331.65	0	1000
329.7	331.7	0	1000
329.75	331.75	0	1000
329.85	331.85	0	1000
329.9	331.9	0	1000
329.95	331.95	0	1000
330	332	0	1000
330.05	332.05	0	1000
330.1	332.1	0	1000
330.15	332.15	0	1000
330.2	332.2	0	1000
330.3	332.3	0	1000
330.4	332.4	0	1000
330.45	332.45	0	1000
330.5	332.5	0	1000
330.55	332.55	0	1000
330.6	332.6	0	1000
330.65	332.65	0	1000
330.75	332.75	0	1000
330.8	332.8	0	1000
330.85	332.85	0	1000
330.9	332.9	0	1000
330.95	332.95	0	1000
331	333	0	1000
331.05	333.05	0	1000
331.1	333.1	0	1000
331.15	333.15	0	1000
331.25	333.25	0	1000
331.35	333.35	0	1000
331.4	333.4	0	1000
331.45	333.45	0	1000
331.55	333.55	0	1000
331.6	333.6	0	1000
331.65	333.65	0	1000
331.75	333.75	0	1000
331.8	333.8	0	1000
331.9	333.9	0	1000
331.95	333.95	0	1000
332	334	0	1000
332.1	334.1	0	1000
332.3	334.3	0	1000
332.35	334.35	0	1000
332.45	334.45	0	1000
332.5	334.5	0	1000
332.55	334.55	0	1000
332.6	334.6	0	1000
332.75	334.75	0	1000
332.9	334.9	0	1000
332.95	334.95	0	1000
333.35	335.35	0	1000
333.85	335.85	0	1000
333.9	335.9	0	1000
334.05	336.05	0	1000
334.8	336.8	0	1000
334.85	336.85	0	1000
334.9	336.9	0	1000
334.95	336.95	0	1000
335	337	0	1000
335.1	337.1	0	1000
335.2	337.2	0	1000
335.25	337.25	0	1000
335.35	337.35	0	1000
335.4	337.4	0	1000
335.45	337.45	0	1000
335.5	337.5	0	1000
335.65	337.65	0	1000
335.75	337.75	0	1000
335.85	337.85	0	1000
335.9	337.9	0	1000
335.95	337.95	0	1000
336	338	0	1000
336.05	338.05	0	1000
336.1	338.1	0	1000
336.15	338.15	0	1000
336.25	338.25	0	1000
336.3	338.3	0	1000
336.35	338.35	0	1000
336.4	338.4	0	1000
336.5	338.5	0	1000
336.6	338.6	0	1000
336.7	338.7	0	1000
336.75	338.75	0	1000
336.85	338.85	0	1000
336.95	338.95	0	1000
337.2	339.2	0	1000
337.3	339.3	0	1000
337.65	339.65	0	1000
337.7	339.7	0	1000
338.1	340.1	0	1000
338.3	340.3	0	1000
338.45	340.45	0	1000
338.6	340.6	0	1000
338.65	340.65	0	1000
339.05	341.05	0	1000
339.65	341.65	0	1000
341.2	343.2	0	1000
341.35	343.35	0	1000
341.45	343.45	0	1000
341.55	343.55	0	1000
341.6	343.6	0	1000
341.65	343.65	0	1000
341.75	343.75	0	1000
341.8	343.8	0	1000
341.85	343.85	0	1000
341.9	343.9	0	1000
341.95	343.95	0	1000
342	344	0	1000
342.05	344.05	0	1000
342.1	344.1	0	1000
342.15	344.15	0	1000
342.2	344.2	0	1000
342.3	344.3	0	1000
342.35	344.35	0	1000
342.4	344.4	0	1000
342.45	344.45	0	1000
342.5	344.5	0	1000
342.55	344.55	0	1000
342.6	344.6	0	1000
342.65	344.65	0	1000
342.7	344.7	0	1000
342.75	344.75	0	1000
342.8	344.8	0	1000
342.85	344.85	0	1000
342.9	344.9	0	1000
342.95	344.95	0	1000
343	345	0	1000
343.05	345.05	0	1000
343.1	345.1	0	1000
343.15	345.15	0	1000
343.2	345.2	0	1000
343.25	345.25	0	1000
343.3	345.3	0	1000
343.35	345.35	0	1000
343.4	345.4	0	1000
343.5	345.5	0	1000
343.55	345.55	0	1000
343.6	345.6	0	1000
343.7	345.7	0	1000
343.75	345.75	0	1000
343.8	345.8	0	1000
343.95	345.95	0	1000
344.2	346.2	0	1000
344.35	346.35	0	1000
344.45	346.45	0	1000
344.6	346.6	0	1000
344.65	346.65	0	1000
344.7	346.7	0	1000
344.85	346.85	0	1000
344.95	346.95	0	1000
345	347	0	1000
345.05	347.05	0	1000
345.1	347.1	0	1000
345.2	347.2	0	1000
345.25	347.25	0	1000
345.35	347.35	0	1000
345.4	347.4	0	1000
345.5	347.5	0	1000
345.55	347.55	0	1000
345.65	347.65	0	1000
345.7	347.7	0	1000
345.75	347.75	0	1000
345.8	347.8	0	1000
345.9	347.9	0	1000
346	348	0	1000
346.1	348.1	0	1000
346.15	348.15	0	1000
346.25	348.25	0	1000
346.35	348.35	0	1000
346.45	348.45	0	1000
346.5	348.5	0	1000
346.6	348.6	0	1000
346.65	348.65	0	1000
346.7	348.7	0	1000
346.75	348.75	0	1000
346.8	348.8	0	1000
346.85	348.85	0	1000
346.9	348.9	0	1000
346.95	348.95	0	1000
347	349	0	1000
347.05	349.05	0	1000
347.1	349.1	0	1000
347.25	349.25	0	1000
347.45	349.45	0	1000
347.55	349.55	0	1000
347.6	349.6	0	1000
347.65	349.65	0	1000
347.7	349.7	0	1000
347.8	349.8	0	1000
347.9	349.9	0	1000
348.2	350.2	0	1000
348.25	350.25	0	1000
348.3	350.3	0	1000
348.35	350.35	0	1000
348.45	350.45	0	1000
348.5	350.5	0	1000
348.55	350.55	0	1000
348.6	350.6	0	1000
348.65	350.65	0	1000
348.7	350.7	0	1000
348.85	350.85	0	1000
348.9	350.9	0	1000
348.95	350.95	0	1000
349	351	0	1000
349.05	351.05	0	1000
349.15	351.15	0	1000
349.2	351.2	0	1000
349.25	351.25	0	1000
349.3	351.3	0	1000
349.35	351.35	0	1000
349.4	351.4	0	1000
349.45	351.45	0	1000
349.5	351.5	0	1000
349.55	351.55	0	1000
349.6	351.6	0	1000
349.7	351.7	0	1000
349.75	351.75	0	1000
349.8	351.8	0	1000
349.85	351.85	0	1000
349.9	351.9	0	1000
349.95	351.95	0	1000
350	352	0	1000
350.05	352.05	0	1000
350.1	352.1	0	1000
350.15	352.15	0	1000
350.2	352.2	0	1000
350.25	352.25	0	1000
350.3	352.3	0	1000
350.35	352.35	0	1000
350.5	352.5	0	1000
350.55	352.55	0	1000
350.6	352.6	0	1000
350.7	352.7	0	1000
350.8	352.8	0	1000
350.9	352.9	0	1000
351.05	353.05	0	1000
351.1	353.1	0	1000
351.2	353.2	0	1000
351.25	353.25	0	1000
351.3	353.3	0	1000
351.35	353.35	0	1000
351.4	353.4	0	1000
351.5	353.5	0	1000
351.55	353.55	0	1000
351.65	353.65	0	1000
351.75	353.75	0	1000
351.85	353.85	0	1000
351.9	353.9	0	1000
351.95	353.95	0	1000
352.05	354.05	0	1000
352.2	354.2	0	1000
352.25	354.25	0	1000
352.3	354.3	0	1000
352.4	354.4	0	1000
352.45	354.45	0	1000
