,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,Time_Start,Time_End,Humpback
9614,43.41888805,-4.22817647,4.881346519,3.651194901,8.801431182,-0.403246176,3.07822973,-3.710459231,-1.86054633,-0.380360345,-2.127750911,7.592683537,-2.435914733,961.3,961.4,0
9615,40.49113493,-1.584614262,2.493009528,9.897772621,9.538850642,-1.099963174,-1.126506697,0.835791332,-4.398061794,-3.508679139,-0.826628389,4.863706438,0.377940975,961.4,961.5,0
9616,40.99509042,-0.378258661,3.92959047,7.361019503,7.759965227,1.752224418,3.427957072,0.489167294,-7.065313125,-1.168095786,-0.954410441,3.305518126,1.237775162,961.5,961.6,0
9617,39.24020937,-1.641559955,2.836281635,6.158925953,9.759622444,2.221040667,0.504075281,1.3718014,-4.290953769,-2.797236607,-0.121674062,4.334019164,-0.725720716,961.6,961.7,0
9618,41.02403039,-0.288906446,2.595238287,7.961942935,8.863012223,0.255399185,-0.799877212,-0.313003384,-6.570571126,-3.684301614,-1.059381965,1.369419614,-0.881236196,961.7,961.8,0
9619,41.87017461,-0.097441492,1.650760505,7.570835826,7.941717552,-1.923413788,0.132828921,1.868485189,-3.220089069,-0.744071786,-0.183563386,2.572169957,-0.825667923,961.8,961.9,0
9620,40.746604,0.376870865,4.795348638,8.412680717,8.010992276,-2.679772955,-4.083971733,-1.528583977,-3.642085578,-0.240415922,1.310929911,4.839968203,0.805141722,961.9,962,0
9621,44.88824865,4.243663444,5.249204541,4.474668236,2.145829142,-6.249803498,-5.589065277,-2.143648278,-3.949597255,-1.234566471,2.58224834,6.284647767,2.227700544,962,962.1,0
9622,39.81767774,-1.158953365,2.042314367,7.282349965,10.45016595,0.434959397,-2.107309995,1.150529289,-2.673055024,-1.320898319,-0.352211923,3.492416244,2.607783929,962.1,962.2,0
9623,41.57336183,-0.645200204,0.871168105,6.214812206,8.436613258,0.450619522,0.813186689,2.533673418,-2.0402336,-2.601748148,-1.195943317,2.10926342,-0.551373152,962.2,962.3,0
9624,40.55118867,-0.202134318,4.133625083,7.226029906,6.46276704,-0.379737528,0.086281015,-1.782029422,-8.137255674,-3.722780673,-1.701205919,-0.140510604,-1.23979767,962.3,962.4,0
9625,40.62632152,-0.32456412,0.970917061,5.039460895,7.972212589,0.065735179,-1.422765783,-0.071036343,-5.368305499,-2.777453147,-0.443979872,3.195438585,0.474718601,962.4,962.5,0
9626,40.26028528,-1.163912881,3.305927011,5.263890405,6.105908727,0.717648321,2.167719994,0.722161752,-3.663891191,-1.386932814,-3.051055389,2.90744537,0.462057246,962.5,962.6,0
9627,40.74382626,0.131749853,2.901004872,6.561580979,9.22334382,0.093827633,-2.540419579,-0.504444553,-4.99903577,-3.555363481,-1.01694208,1.157123662,-0.774892535,962.6,962.7,0
9628,41.4860571,-0.629900646,0.892510278,5.113158787,7.168970123,-0.255845735,-0.901557156,-1.855547927,-4.458437285,-2.306062677,-2.0132075,5.067547395,1.769944959,962.7,962.8,0
