"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","Time_Start","Time_End","Humpback","instances","initial","streak"
"22",39.0071671031797,-1.62927516729805,3.31401686083625,4.76984175344345,7.61986866173392,1.83262729366645,0.676516215096253,1.40220605626773,-3.07889790822175,-0.790168688563521,0.636553064023404,4.32612165715383,1.05,1.15,0,0,0,0
"23",39.3472654643962,-1.49525824436159,2.51583904129269,3.66698155526306,6.58009782395413,0.987290739075501,1.22358382338734,3.15167121640138,-1.27132998125958,0.0261893303618638,-0.035704983127825,2.98780426269833,1.1,1.2,0,0,0,0
"24",39.123183638397,-1.10134628054849,2.28564696990691,4.52830095399233,7.87931554406089,1.94837299820613,0.586199553769243,2.08494721967544,-2.29809318945661,-1.12750573063228,-0.619383791926434,2.80511792318838,1.15,1.25,0,0,0,0
"25",40.5776901525306,-0.166938275384461,3.44669738277851,6.37411996468999,8.57284328060507,0.318163636166936,-0.662650257798173,-1.60770454352138,-6.32945234881964,-3.83644684597262,-3.09332233326483,1.80124313675876,1.2,1.3,0,0,0,0
"26",38.5072370549371,-1.78027998298419,2.51577080793685,5.37178307951955,7.4317714154328,2.2702981306049,3.37370102831123,2.86492903818398,-3.90099213103327,-1.13292756282055,0.676726353122705,2.74825242221271,1.25,1.35,1,1,1,0
"27",39.6750769270171,-0.855910823981588,2.62137080338936,4.95432573347493,6.39724309185122,0.233919933427667,-1.33485815273108,-0.685112803628886,-4.06327133226257,-0.708808853862466,1.18073885179323,2.55663595329933,1.3,1.4,1,1,0,0
"28",40.4019252014563,-0.665581082645031,2.77403113576895,6.70549865312817,7.28544978865936,0.762695255199894,1.38361802974806,3.10472391639171,-1.53266926916079,0.707613348002977,2.42067123802605,3.11250896254297,1.35,1.45,1,1,0,0
"29",43.9538139754566,0.407268952182107,1.53605605326019,10.4604052694491,8.76039761771656,0.0205885605241892,3.90797073557358,-0.436247474914375,-5.52075415508006,1.83905873954363,-3.76614553960818,-2.09385690192422,1.4,1.5,1,1,0,0
"30",38.7434869957066,-0.853923673069522,4.11690175205241,6.21869607092226,7.13871074771585,1.78983078611856,3.81403370390481,5.92052986883372,-0.976031540479016,0.528828418287064,2.30433644762844,3.72397528866269,1.45,1.55,1,1,0,0
"31",41.0935603865439,-0.829488498255944,0.22402440079924,4.37591396875926,9.71795291524104,7.58247691487006,3.48599507435327,0.399142978272389,0.244199543245459,5.11679630266737,5.98912892773142,5.18500774241265,1.5,1.6,1,1,0,0
"32",39.6006426200181,-0.661886734015077,3.1549923308671,6.85621186698679,10.7786140477837,4.1997984135829,3.8047556635394,5.40122459571776,0.37552797466293,2.56781612349439,3.36005226277802,5.0012148873892,1.55,1.65,1,1,0,0
"33",39.0801944846542,-1.00405080355456,3.28681300497995,6.8506874376361,10.0021716289222,5.62783530402985,4.87490563626428,5.33280090947534,1.77958510608646,3.53699549972014,3.4445537209143,7.40164624985912,1.6,1.7,1,1,0,0
"34",40.1516038847198,-0.848842423691057,3.03513235755971,7.02434751022317,9.06229765875873,3.3686644095669,3.02125190645801,3.26650521865805,1.21784294459938,5.10056497673041,5.11887619428984,7.26133118806396,1.65,1.75,1,1,0,0
"35",39.8073766480712,-0.90660538388349,4.66578537763936,7.4668374496504,7.64812366888684,1.62057567375829,1.95964191777001,1.78208264677401,-2.46612322059132,1.06291770675713,2.29792765339877,5.46325847905375,1.7,1.8,1,1,0,0
"36",40.2488163569116,-2.27277121619859,3.00389432707053,6.50488638613069,8.1772234760211,3.06634189498819,2.71433673126306,2.67534117004499,-1.14414522174103,0.576500050928659,0.339675598685101,6.17233706462467,1.75,1.85,1,1,0,0
"37",39.2422850073694,-2.12505057894301,3.52058182872564,6.36792629216136,7.59809685793538,0.804185872754861,0.706887840107081,2.44786142174941,-1.54871238613457,0.506993868761706,-0.556630800931925,4.30120430755971,1.8,1.9,1,1,0,0
"38",38.144027003242,-2.34590398343695,3.33329819707159,6.1124340355993,6.90896707592649,2.86343199129721,3.56395005111138,1.13452352337098,-4.184613300288,-2.2182933952129,-2.37438437047114,1.84334978791853,1.85,1.95,1,1,0,0
"39",40.7169681541267,-0.767178055464127,4.02786303823786,6.13487501054874,8.11796455953231,3.77710182233483,2.64611560717213,0.927155643658291,-3.17076086700101,0.185757025580211,-1.46725778995982,3.54952878009757,1.9,2,1,1,0,0
"40",38.9558889199674,-1.85537275934886,5.07636174255961,6.85351535394556,8.09405841466957,2.90726146955076,2.6697771172059,2.82905473216349,-1.7430892846325,0.120375166584103,0.633820303664505,4.58758136628648,1.95,2.05,1,1,0,0
"41",43.0702299870753,0.300544541641959,5.73498930321207,6.64484612749379,8.5705156424612,4.06751508890524,2.34504951047246,-2.30029535163857,-6.53469010111624,0.0192279220473287,-0.873324584215954,4.04754693999793,2,2.1,1,1,0,0
"42",38.555113369669,-1.82019328739526,4.15106377288299,6.24756004007468,6.24516381068102,1.37265661840276,1.23558152829898,2.205276838444,-0.670049123080618,1.04135219060157,1.28090485383696,5.29296670076083,2.05,2.15,1,1,0,0
"43",39.774534611394,-1.85359438775443,1.58472751623092,7.26396473672431,9.39561490699969,0.253973266003185,0.460118642836948,4.01931979281316,-1.57429921736041,1.07783936878047,2.33185054204053,4.63704639206109,2.1,2.2,1,1,0,0
"44",41.0359699031945,-0.580920727498795,1.73871653140608,6.19065230965419,7.86930524391428,1.53941207029803,1.8832431304188,1.12803782787722,-5.44396153148463,-1.32281122300182,0.0211950204107406,0.191868522355017,2.15,2.25,1,1,0,0
"45",40.7232103906038,-0.59253836042284,2.15225069004868,6.35276498312353,8.62818052557016,0.152974465409266,-0.532000782572728,0.167358098438425,-4.65363170332763,-0.969404784477522,1.32411093098087,0.887710654420061,2.2,2.3,1,1,0,0
"46",38.58053085752,-1.13501160597332,4.43809864866761,5.53082796839399,6.37589666581149,0.845360109643748,0.367066657017177,0.67659035699359,-4.02206985898446,-0.907575348351476,1.55901130748837,4.74413406804625,2.25,2.35,1,1,0,0
"47",40.0081238298677,-1.21195245264156,2.15222857974191,6.91140948833788,8.09626832994951,1.98494841346392,1.52851752194719,0.374001288302476,-3.22166908840461,0.566408110159639,-2.23476014506924,0.232023154410345,2.3,2.4,1,1,0,0
"48",39.5238299112879,-1.20317248197161,3.10713458163141,6.9265725655018,8.89952617911227,3.21151239940505,2.24773678788944,0.930704182507181,-2.30155249319429,0.443068561477908,-1.71376951634249,0.756407794603487,2.35,2.45,1,1,0,0
"49",40.5806375176644,-0.801014376244006,4.72506562449574,8.44576993776269,8.19375960766734,3.21563976875036,5.22190174310512,2.01503898384952,-3.49837509326788,-0.897027599881825,-2.37213544426228,2.94601559680279,2.4,2.5,1,1,0,0
"50",41.7880107024905,-1.73392907616041,3.9425520815735,9.69657513274693,7.59076125512776,5.62379976350732,4.11924466624712,1.25161513977877,1.39457211379483,0.271689899894958,-0.381754904291519,5.55893050011793,2.45,2.55,1,1,0,0
"51",40.3419853550863,-0.626663497659258,4.08944849086488,7.3675984100439,9.46695405461982,3.75588930464265,2.84679404632308,1.86943229316159,-3.47294561309314,0.659795991382797,1.83750920137047,3.38398462139151,2.5,2.6,1,1,0,0
"52",39.7642249121093,-0.992254249508451,4.06668478689958,8.71014765317289,10.8190145069698,3.48256757786805,1.48421155197328,1.95355819334603,-1.35637205026552,2.1049508824001,1.41724263974694,2.49667884835099,2.55,2.65,1,1,0,0
"53",41.4195803168361,1.04828330088167,5.85347696579102,7.54816693738599,8.25601768289157,1.79493706512437,-0.785182371013979,-0.727153354744278,-6.57520552554183,-3.99746577740709,-1.64526404138054,1.38743277894138,2.6,2.7,1,1,0,0
"54",40.284288444645,-0.46252574254387,3.45285810993732,7.90340309797592,10.1103097400926,4.9462994039469,3.19545341781017,0.155913760070273,-4.48599110440847,0.319760042972484,0.0840711695657261,1.5884589276711,2.65,2.75,1,1,0,0
"55",39.4134130896106,-0.573769616262852,4.63942050860904,8.31108795330325,10.2195901106871,4.5755804336003,4.04017042066368,3.36682441770585,-0.666992337059061,2.09730598523533,0.842910832817799,3.93159648660513,2.7,2.8,1,1,0,0
"56",40.6774051070549,0.477287762424311,3.75481456436252,6.31573254962411,10.3825703300496,4.13587622793265,1.61444106736037,3.26310786477984,-2.02595973147713,-0.675734993199345,1.55908977356582,3.30942751901929,2.75,2.85,1,1,0,0
"57",40.0837121012716,0.26675171726754,5.30361124640935,7.42608778886325,8.791128048114,1.71498819837366,0.849348070246719,3.15506326775237,-1.71921138214375,-0.072019919690139,-0.178621709571285,0.741224399600039,2.8,2.9,1,1,0,0
"58",41.2939044083222,-1.46690464124123,1.59407092452534,8.24849003830316,10.6456490284377,2.82206556079092,5.43920227952742,3.67439689646514,-0.219239677123523,2.19222598966096,-1.76646493782804,0.769505797057611,2.85,2.95,1,1,0,0
"59",42.3945881026124,0.747269649076751,4.84817851037731,9.84578789288795,10.4912219543938,1.23599384797621,0.943938035943472,0.868739303958718,-2.50737427554676,-1.33596583997692,-1.88424592955001,2.33182946822746,2.9,3,1,1,0,0
"60",40.760905366142,-1.63513016017552,6.41941757496473,6.15956154542221,11.2780680312181,4.46153572757926,4.18448952918926,0.746001037353965,0.38713855180104,0.665257747422511,-1.03680606661326,5.38765764883567,2.95,3.05,1,1,0,0
"61",43.2077113698398,-4.13378580072614,9.24013504884593,2.48221752299165,10.9076865729329,3.65676504102302,7.7950974564964,-1.36063364867683,-0.87234727883907,-1.36688501281205,-1.47942837960527,8.16390625106516,3,3.1,1,1,0,0
"62",43.1387600386862,-0.229347869212285,5.76855262020017,5.71022191153106,9.67953540453873,-2.68462389296427,-0.661057279179396,-1.80013579318082,-3.73083525084101,-0.831787854723523,1.80171525642966,3.37370173201901,3.05,3.15,1,1,0,0
"63",38.8496663258356,-1.04593051892951,3.73307131304474,7.05684618446856,8.41608452576094,2.42397982923619,2.55137789592863,3.31086515196608,-1.3171357070496,0.453901580158782,0.59963347541871,1.31091510637481,3.1,3.2,1,1,0,0
"64",40.0117749753611,0.128293662967079,4.16252975532848,6.27026873315046,9.65409825718195,2.35716582343498,-1.43822362793573,-0.754512187374573,-4.04410870297572,-2.77257086173021,-1.12823536184771,2.51028102072833,3.15,3.25,1,1,0,0
"65",42.0020864084522,0.743347875250859,3.10975208011632,6.80916211233151,9.11575822109664,0.461844279734693,-1.75268055597586,-1.64481893951797,-5.88019244755286,-4.43699905843296,-4.2137975450743,1.92751794393276,3.2,3.3,1,1,0,0
"66",40.5421697747697,-0.637324359377911,3.79879157252061,7.27076791646067,9.63138495621639,2.75154781310616,2.30049254838194,2.12338411091908,-2.81532719121624,-1.08448784196386,-1.15489381124579,0.477454140421315,3.25,3.35,1,1,0,0
"67",40.0294359036692,-2.21702133925046,2.23801771821002,2.54878940813493,9.15449197225619,6.52160617752649,1.40839201290077,-0.388337371949321,-2.76666662908681,3.78341301027988,-2.29505509581603,4.9804400519645,3.3,3.4,1,1,0,0
"68",40.6426449073546,-0.622511966136163,1.30269719369,4.94777956120866,8.29769382368294,2.36027510229673,0.482798045735463,0.768111803448455,-3.65003504216199,0.706116824238148,1.57983923409275,2.15637650026034,3.35,3.45,1,1,0,0
"69",42.0818475555931,-0.448686924665001,-0.175655178566107,6.60266705917953,11.424838126656,1.38094657750438,0.19718075540483,3.90845678812165,-1.32307780713056,-2.537279897608,-0.266977727297637,6.10645472936879,3.4,3.5,1,1,0,0
"70",39.8489712476953,0.212356527418647,4.78135712950226,5.16072145446334,7.38611110226654,3.15362075124151,1.08274175434381,0.909184031398585,-2.39970683381351,1.27722410366874,1.39892426412457,3.37763007677702,3.45,3.55,1,1,0,0
"71",40.2884942606783,-0.638032054382946,4.29084201839505,6.33759008944453,8.1268965221532,3.81641751047119,3.02475608195658,2.42027937946964,-0.841962410846646,1.44848803553668,-0.314301393910687,4.09162745822273,3.5,3.6,1,1,0,0
"72",40.417654085532,-0.265930101120449,2.70543115002688,5.92523462747611,9.28678309869458,2.47094872880376,1.69679300593189,3.49689762940626,-0.44180186446098,0.792650874865495,3.2573440207838,6.81082533772862,3.55,3.65,1,1,0,0
"73",40.1926898997864,-0.280604405099292,3.45941991067411,7.3108954080128,9.33965899172396,1.5404983043888,3.23111628529712,5.10123592794608,-0.139723396282973,2.14860393741312,3.09191275245556,4.22483969240377,3.6,3.7,1,1,0,0
"74",40.7078728628114,0.579321219566913,5.00376383209399,8.1478144308735,9.68131873651563,3.46150861146418,3.07621311146766,3.9027775966526,-1.05180424064693,1.78266588051935,1.86465973404028,3.37260690066756,3.65,3.75,1,1,0,0
"75",38.3524291375553,-0.63800818846091,5.57078437455034,6.70584172624131,8.65684502197523,5.33220636170129,3.50058962432811,4.08158651940832,1.10820168193703,4.59889987141393,4.4934965037882,5.93000038528782,3.7,3.8,1,1,0,0
"76",39.6487468915392,0.614291095384019,6.60731379520273,8.07388254301097,9.02871370897023,4.48885361265303,3.39446095817246,3.25961585657903,-1.10682344831575,1.26060411626975,1.69445740520468,4.23633075375917,3.75,3.85,1,1,0,0
"77",42.1010152962685,2.41706636408055,5.76975223134275,7.55378308502756,9.34966212275199,3.26129416660886,1.24267098005795,1.50823096708299,-2.7548854996075,-2.35461931604977,-1.3221674788482,3.24624396725129,3.8,3.9,1,1,0,0
"78",40.2563300797447,-0.00718240905111234,5.43519880436328,6.68179980789962,8.60751859034159,4.36443366667364,2.79406955630049,1.40126967042208,-2.05376281797969,2.29534946689737,1.69608064257684,5.34453131654346,3.85,3.95,1,1,0,0
"79",41.2241820065983,1.53397645085029,5.87283113470169,6.52013771555509,6.9239039717051,0.648678704912374,-1.17451095823859,0.181855894915144,-2.44319009703611,0.771061725525268,-0.347824568574904,2.49322977570898,3.9,4,1,1,0,0
"80",40.5116363979326,0.163018449455696,3.51394999462539,6.70368187381952,9.88513246850263,2.83359799023244,2.0175792131423,3.30048636800999,-1.87117499649031,1.57326479505693,2.76201163946176,3.87986513563922,3.95,4.05,1,1,0,0
"81",38.9449302332156,-0.0221217608416264,5.56913117473808,6.04156136459372,8.0136668742014,3.61663442162323,2.64147971229753,2.09142380860094,-3.83906030952358,-1.71058013190794,0.390597528413953,2.65407011795258,4,4.1,1,1,0,0
"82",38.8931169454738,-0.454780492076748,5.19153055255162,6.1114667331138,6.21148473511737,1.2073614227882,1.43231435631706,2.02532526869525,-2.5528644071399,-0.87491131186946,-1.38364544399988,-1.012728267433,4.05,4.15,1,1,0,0
"83",40.2257511853414,-0.852120994815489,2.35125353815528,6.06060117681769,8.82380794177659,3.64627777440098,2.41337175865731,2.03374041484252,-2.88820398558501,0.147965693053934,0.107255157082405,1.44851210906305,4.1,4.2,1,1,0,0
"84",41.1040311338947,-0.887755721022569,1.81527729192146,8.40710783228585,9.49205412160337,1.76491507490439,0.421171344797458,-0.193329910653546,-1.9409451254714,1.37858599645278,-1.0370218129914,-0.785473820090139,4.15,4.25,1,1,0,0
"85",38.7410342460447,-1.38890920379486,3.19146487504316,5.92747078036208,7.58281008212242,2.28341966770312,2.66537198594104,2.91276498639155,-2.03681759784858,0.130667611226292,2.36953003328556,6.39031820587034,4.2,4.3,1,1,0,0
"86",40.5192647329569,-0.206333062211325,4.24579141642193,7.19932947435399,7.93730741428381,2.76169634677667,2.3796074704934,2.29454393336814,-2.14136545479597,1.00197235939397,1.47842307043612,3.58527730507969,4.25,4.35,0,0,0,0
"87",38.5670765331626,-1.72340154811619,2.47228200977289,5.63583443973891,8.79082715414727,3.56070035880728,2.12193332429565,3.62675162609272,-1.23900275993039,2.04029066915049,4.49840650961603,6.60844523198681,4.3,4.4,0,0,0,0
"88",39.8800813088166,-1.51016371619055,3.37944055767792,8.15619152893671,7.12487762766075,1.62714667062378,5.32824049874577,4.26885609530877,-3.50313345609481,2.66669045169084,3.31034717376355,1.9338377986496,4.35,4.45,0,0,0,0
"89",42.7280720283487,1.63547869960773,4.06535832021984,5.73076094068375,5.76675931756138,-0.954209758958907,-1.73995041340323,-1.78751709649029,-8.09932317002113,-5.40356479522174,-2.29270788804354,0.655519685663737,4.4,4.5,0,0,0,0
"90",39.9251611567672,-0.393790411266847,3.86718789897525,4.67963608558669,6.55887703606021,2.4135927288541,1.10188739381101,2.01659598639616,-1.27719563623839,-1.41898225661626,-0.625161314798871,3.54764887823691,4.45,4.55,0,0,0,0
"91",40.9474547165452,-0.551170395418326,1.19085942364162,3.53019429563791,5.67937262118524,1.78989953826917,0.946271362783937,-1.2309903605548,-5.4883266572265,-1.13378675143392,2.21584493752934,5.82142820991147,4.5,4.6,0,0,0,0
"92",41.0302939589063,0.515787720606462,4.43146564439055,7.03838150545911,6.5919734049729,-0.740259048010717,-0.0950288412853295,-1.15805395968816,-7.28297766902051,-2.0556975069087,0.530234921821833,1.22474403982961,4.55,4.65,0,0,0,0
"93",40.3190207583315,-0.602905631164681,2.46898541389733,6.24852381476985,8.00702321636954,1.05620425708707,1.60029683045118,0.613497972035397,-6.2654688415499,-1.9493195916926,1.57728442019865,1.28870650954889,4.6,4.7,0,0,0,0
"94",41.9077443681637,-0.0100655445325646,1.30491876606996,6.42219148694663,8.10770153613745,-1.62039674790986,-2.57117577333738,0.353919184225723,-5.30160253908581,-2.15254305507333,0.394268058890756,1.2226881883369,4.65,4.75,0,0,0,0
"95",40.5172013520707,-1.66692958938067,2.22906395053766,5.87136370431205,5.52107878606851,2.70195498016782,0.761570325751662,0.840577579624986,-2.39040586054353,-2.17924539247283,-2.37547277097464,2.86933833465297,4.7,4.8,0,0,0,0
"96",42.4083360319797,-3.14334859587315,4.10382453287348,5.40352986537055,4.22413469615072,0.57415499840542,0.164434006750855,-3.0761695557373,-4.36396188048537,-1.60846656062143,-3.35769108019124,6.55126658181646,4.75,4.85,0,0,0,0
"97",42.5878739176754,-1.2092006074466,1.38935246844272,3.63682571291495,5.32772253086819,1.83004707145148,0.978917001385497,-2.55382222965177,-4.39821049938523,-2.31340105376478,-4.01506342749863,3.59330152916045,4.8,4.9,0,0,0,0
"98",39.1033797602177,-1.39485620471234,2.88193078797149,4.85281068051501,7.01608677583793,2.7452163082181,2.6623679192142,2.09492329662047,-2.13707937483509,-0.353913614378089,-1.32688710051192,2.00582074249462,4.85,4.95,0,0,0,0
"99",39.8525295057875,-2.44947936817524,1.08352732617276,3.81385597414518,8.25828249284334,3.96201436465724,2.03883863848006,1.34829611371202,-2.16871868280811,-0.497033353621645,-1.09262977773097,5.84139732846024,4.9,5,0,0,0,0
"100",40.7901759980981,-1.16846198627164,1.1234077080179,4.92113152149133,7.23920059946355,1.56963598149751,2.11959243628034,1.5983334901397,-5.44256792840369,-1.91616278339661,0.151755779043065,1.45371650480469,4.95,5.05,0,0,0,0
"101",41.3409124044537,-0.100995494231879,2.68724962919907,7.10306553008396,7.42525287799231,0.839232086964849,2.42192699693614,-0.260604366477601,-8.92793012014617,-4.45863134163338,-2.11937591797026,0.699355977470692,5,5.1,0,0,0,0
"102",41.6269863006116,1.00368876627251,3.98431731651099,5.22037125691071,5.87558770070474,2.62836686428606,2.67095926910312,-1.32494005016461,-7.90655125661945,-1.86780914656923,0.642454532305067,1.21049652583681,5.05,5.15,0,0,0,0
"103",39.6262915774539,-1.05771399436838,2.6040836712936,4.7941043318467,6.87926948166014,2.82517510026112,0.553034263638565,-1.5240515226784,-4.08709452282295,0.805427137663366,-1.82287933993949,-1.21052614865338,5.1,5.2,0,0,0,0
"104",39.7578778090534,0.342262517551165,5.34572999362144,5.95550229313463,6.071202225531,0.775553054756614,1.65995426714967,1.14317391614444,-5.80009412341739,-2.26457875502438,-0.127995475484995,1.28770355364643,5.15,5.25,0,0,0,0
"105",42.011847084486,0.999467669199849,2.32608935767945,3.71478240053528,5.79043668421136,1.39098570386822,-0.0356183589936453,-1.8630556385935,-6.16992054222639,-2.62355236029314,-1.82201994814348,0.346918297134981,5.2,5.3,0,0,0,0
"106",39.6799800000202,-0.723056503545843,2.71094893283602,5.03256325342816,7.47364246772529,-0.136865486427921,-1.26132614875604,1.26663775372385,-1.98557116170038,-0.975255912592749,0.898037453944391,5.33580394142672,5.25,5.35,0,0,0,0
"107",41.4873124315747,0.67561662825504,3.08291965430457,4.90591482613735,6.20024989498059,-1.21850291068026,-1.46021115101196,2.00438696769142,-3.24514074733494,-4.0421955107803,-1.73642684718642,4.3766907177486,5.3,5.4,0,0,0,0
"108",40.7005076501294,-0.428167226690162,1.97436128814995,5.81456620348571,7.2531474984914,-0.572957218877388,0.388848485918244,1.95418594801941,-4.26203527658498,-1.4620254595347,0.180407015183523,1.90700894744961,5.35,5.45,1,2,1,0
"109",39.8019052686512,-0.414179519834639,3.38644154102015,5.78583803541612,7.57553841784485,0.517414156569324,0.0803980736534796,1.42982907616799,-3.91881654004984,-1.14451699912185,0.77165234958042,1.66500051936021,5.4,5.5,1,2,0,0
"110",42.0398353354537,0.0333511874175039,0.437880411381508,3.68684790065389,7.53978334561123,1.9632228590551,-0.820660708678421,0.526021551531686,-1.47841890506386,0.170595922215066,-0.949248243068465,1.84363502452238,5.45,5.55,1,2,0,0
"111",40.0728823120072,-0.825301853118405,2.70010041210419,5.12967844398504,5.28719363463317,0.880598973727889,2.42921041205744,2.00397360946922,-2.42636173023238,1.39939891579651,1.01706644975053,2.10971646996989,5.5,5.6,1,2,0,0
"112",40.0420681995486,-1.13803067689874,2.15241693209655,5.71938969086758,7.30546909578159,1.4951027423748,1.6389588157526,2.5670061510666,-0.862240233178898,1.40307383960927,1.76041047815203,2.93349641615359,5.55,5.65,1,2,0,0
"113",43.2651212263741,0.745726228134721,4.52288577742915,7.50064728554673,5.69261782917899,1.35755797146772,-2.04726520058001,-2.28691121208376,-6.75435725544947,-2.07785080189397,-3.27100855388956,-1.86421251114457,5.6,5.7,1,2,0,0
"114",41.7776194985469,0.507514047268934,2.25263774929867,5.12141904556656,8.01804630967314,1.09907787755544,-1.29384989857877,-1.28921263694557,-3.55404239408915,1.785593990395,0.72171157531924,-0.353444146446396,5.65,5.75,1,2,0,0
"115",41.8304106219861,0.264104220100686,1.09325067601964,5.30628648322343,8.71972637786417,1.76722314734392,1.05419381730526,1.17921893104435,-3.12213436842328,-0.74029012966649,-1.2584583935304,1.4001728241314,5.7,5.8,1,2,0,0
"116",41.3994478635306,-0.897413824290257,1.03168924278056,6.3007050946376,7.47704525637777,0.980065563113625,3.02223028385515,2.87385347153106,-3.48447734921709,-0.749883775788169,1.18301655225962,3.0859599672719,5.75,5.85,1,2,0,0
"117",40.7736916310411,-0.506512700588871,2.01899761900125,6.28596836834472,8.29175617586335,2.07794006162204,0.897267602429863,0.983157946865945,-2.34080564152104,0.835907515741983,-2.2081906180804,0.107493401551104,5.8,5.9,1,2,0,0
